-90.0,0.0
-77.883,166.65
-64.238,-56.631
-62.191,-58.987
-54.931,-67.626
-54.843,-68.296
-53.777,-67.749
-53.254,-70.319
-53.003,-70.855
-51.823,-58.447
-51.686,-57.777
-51.609,-69.313
-51.606,-72.217
-50.335,-72.248
-50.016,-68.579
-49.307,-67.802
-47.735,-65.904
-46.582,-71.698
-46.538,-68.966
-46.412,168.313
-45.928,170.198
-45.916,-71.689
-45.785,-67.466
-45.594,-72.106
-45.533,167.65
-45.212,169.373
-45.021,168.739
-44.97,171.082
-44.725,169.243
-44.303,171.225
-44.235,170.118
-44.048,-70.459
-43.907,170.128
-43.81,-176.457
-43.765,170.133
-43.615,-71.807
-43.551,172.553
-43.489,172.532
-43.21,-65.27
-42.933,-72.699
-42.908,-71.139
-42.836,147.51
-42.759,-65.102
-42.714,170.985
-42.491,-73.774
-42.031,-71.17
-41.943,-71.532
-41.906,-73.797
-41.738,171.581
-41.545,147.214
-41.518,173.87
-41.439,-73.094
-41.327,174.805
-41.298,173.221
-41.151,-71.157
-40.973,175.634
-40.905,174.989
-40.869,-63.0
-40.611,-73.06
-40.321,175.617
-40.206,175.388
-40.075,-71.137
-39.962,175.025
-39.65,-73.086
-39.647,176.767
-39.446,175.658
-39.009,174.179
-39.007,177.407
-39.001,-67.62
-38.949,-68.156
-38.939,-69.264
-38.769,-72.636
-38.74,176.084
-38.725,-62.169
-38.663,177.978
-38.489,-58.816
-38.387,-60.329
-38.109,176.317
-38.099,147.149
-38.039,144.469
-37.976,145.102
-37.934,-57.573
-37.932,144.753
-37.921,176.914
-37.866,175.332
-37.728,144.902
-37.673,144.843
-37.672,176.196
-37.446,-61.889
-37.444,-70.222
-37.402,-72.426
-37.237,-59.228
-37.235,-57.029
-37.03,174.973
-37.008,174.792
-36.891,-60.216
-36.788,174.63
-36.773,-73.063
-36.588,-64.275
-36.583,-72.032
-36.542,-56.722
-36.32,-57.722
-36.187,-61.076
-36.068,146.958
-35.846,-61.858
-35.768,174.365
-35.696,-63.758
-35.484,-69.582
-35.348,-57.294
-35.308,149.194
-35.263,173.912
-35.165,147.466
-35.07,173.285
-34.972,-57.894
-34.967,-71.217
-34.945,138.531
-34.914,-54.921
-34.855,-55.094
-34.838,-56.03
-34.793,138.633
-34.789,-56.264
-34.731,-58.599
-34.703,138.621
-34.676,-58.642
-34.61,-58.613
-34.588,-68.403
-34.561,-58.789
-34.559,-58.416
-34.555,20.25
-34.546,-60.931
-34.501,-58.604
-34.456,-57.771
-34.453,-58.589
-34.174,-70.776
-34.135,-63.362
-34.09,23.328
-34.04,150.687
-34.005,22.379
-33.985,25.617
-33.965,18.602
-33.946,151.177
-33.924,150.988
-33.9,18.498
-33.812,19.903
-33.73,-65.387
-33.657,-71.616
-33.607,22.189
-33.601,150.781
-33.562,-70.688
-33.493,-70.698
-33.456,-70.547
-33.393,-70.786
-33.359,-56.499
-33.285,26.498
-33.273,-66.356
-33.086,-64.261
-33.036,27.826
-33.006,-58.613
-32.969,18.16
-32.964,17.969
-32.903,-60.784
-32.897,27.279
-32.866,-68.872
-32.832,-68.793
-32.684,-62.158
-32.507,137.717
-32.365,-58.061
-32.338,-54.217
-32.217,148.575
-32.097,115.881
-32.083,-52.166
-31.941,-65.142
-31.94,115.967
-31.92,26.882
-31.795,-60.48
-31.749,-55.926
-31.718,-52.328
-31.712,-60.812
-31.641,18.545
-31.606,29.52
-31.571,-68.418
-31.548,28.674
-31.5,19.726
-31.44,-57.991
-31.39,-54.112
-31.324,-64.208
-31.297,-57.996
-31.144,136.817
-31.084,150.847
-31.007,-64.532
-30.974,-55.476
-30.857,30.343
-30.789,121.462
-30.637,23.92
-30.562,25.528
-30.401,-56.508
-30.345,-66.294
-30.321,153.116
-30.272,-57.64
-29.994,-51.171
-29.97,30.95
-29.946,-51.144
-29.916,-71.191
-29.782,-57.038
-29.771,31.058
-29.771,-57.979
-29.711,-53.688
-29.689,17.939
-29.689,-57.152
-29.688,17.094
-29.649,30.399
-29.462,27.553
-29.381,-66.796
-29.319,26.823
-29.304,27.503
-29.282,18.814
-29.224,-67.439
-29.223,-58.088
-29.21,-59.691
-29.197,-51.188
-29.181,27.453
-29.122,30.587
-29.106,-59.219
-29.092,26.302
-29.041,167.939
-29.033,26.157
-28.823,27.909
-28.803,24.765
-28.741,32.092
-28.726,-49.425
-28.598,-70.759
-28.596,-65.752
-28.582,29.75
-28.575,16.533
-28.401,21.261
-28.321,31.416
-28.282,-54.169
-28.26,22.993
-28.248,28.336
-28.244,-52.326
-28.235,29.106
-28.183,30.224
-28.164,153.505
-28.079,26.861
-28.038,-67.58
-27.998,26.669
-27.847,26.35
-27.787,30.795
-27.782,-50.281
-27.771,29.977
-27.766,-64.31
-27.672,-48.548
-27.661,27.316
-27.648,22.999
-27.626,32.044
-27.57,153.008
-27.518,-55.124
-27.457,23.411
-27.45,-59.056
-27.445,-58.762
-27.411,151.735
-27.386,-55.971
-27.384,153.118
-27.371,-56.854
-27.367,26.629
-27.296,-70.414
-27.278,27.996
-27.165,-109.422
-27.134,-52.656
-27.079,29.778
-26.982,24.729
-26.889,27.503
-26.881,-58.318
-26.88,-48.651
-26.871,26.718
-26.841,-65.105
-26.776,29.339
-26.756,-60.493
-26.692,27.778
-26.671,27.082
-26.603,153.091
-26.566,27.961
-26.529,31.308
-26.524,29.17
-26.506,28.394
-26.495,29.98
-26.413,146.262
-26.369,27.35
-26.252,29.194
-26.248,28.398
-26.242,28.151
-26.239,28.302
-26.225,-48.797
-26.212,-58.228
-26.176,26.184
-26.139,28.246
-26.093,29.455
-26.081,27.726
-25.986,28.14
-25.979,29.619
-25.961,29.209
-25.944,29.81
-25.938,27.926
-25.921,32.573
-25.847,23.538
-25.832,29.192
-25.83,28.222
-25.809,28.164
-25.798,25.548
-25.753,25.612
-25.738,-54.473
-25.685,29.44
-25.654,28.224
-25.644,27.271
-25.599,26.042
-25.596,-54.487
-25.528,-49.176
-25.501,30.913
-25.473,31.566
-25.441,31.93
-25.407,-54.619
-25.405,-49.232
-25.334,27.173
-25.24,-57.519
-25.184,-50.144
-25.038,46.956
-25.0,-53.501
-24.989,29.283
-24.961,31.589
-24.856,-65.486
-24.805,26.832
-24.721,-60.549
-24.686,28.435
-24.602,24.691
-24.555,25.918
-24.393,-65.098
-24.369,31.049
-24.317,-50.651
-24.23,28.984
-23.937,31.155
-23.926,29.484
-23.925,-46.288
-23.876,35.408
-23.845,29.459
-23.824,30.329
-23.807,133.902
-23.726,27.688
-23.627,-46.655
-23.509,-46.638
-23.444,-70.445
-23.442,-57.427
-23.44,-51.907
-23.432,-46.469
-23.383,43.728
-23.382,150.475
-23.365,-149.524
-23.334,-51.13
-23.284,30.65
-23.229,-45.861
-23.16,29.696
-23.153,-64.329
-23.08,-134.89
-23.079,30.383
-23.008,-47.134
-22.932,-43.719
-22.91,-43.163
-22.875,-43.384
-22.813,-42.093
-22.809,-43.244
-22.805,47.821
-22.791,-45.205
-22.769,-64.315
-22.638,-50.456
-22.62,-63.794
-22.549,-55.703
-22.526,-52.972
-22.499,-68.904
-22.434,-151.361
-22.36,-60.054
-22.356,29.986
-22.345,-49.054
-22.258,166.473
-22.236,114.089
-22.197,-49.926
-22.175,-51.424
-22.162,-65.57
-22.12,48.022
-22.058,27.829
-22.045,-60.622
-22.018,35.313
-22.014,166.213
-21.985,-47.338
-21.843,-46.568
-21.812,-48.133
-21.808,-138.794
-21.791,-43.387
-21.754,43.375
-21.698,-41.302
-21.664,-49.73
-21.59,-45.473
-21.556,-64.701
-21.482,168.037
-21.441,47.112
-21.321,55.425
-21.267,-43.761
-21.266,25.32
-21.241,-175.15
-21.203,-159.806
-21.202,48.358
-21.172,149.18
-21.159,27.474
-21.141,-50.425
-21.134,-47.774
-21.053,164.838
-21.008,31.578
-20.887,55.51
-20.816,-49.406
-20.791,165.259
-20.783,-138.568
-20.777,-51.565
-20.775,167.24
-20.712,116.773
-20.703,-46.335
-20.664,139.489
-20.641,166.573
-20.592,-47.383
-20.546,164.256
-20.535,-70.181
-20.495,148.552
-20.469,-54.672
-20.43,57.683
-20.378,118.626
-20.289,30.088
-20.285,44.318
-20.278,-49.187
-20.256,-40.289
-20.055,30.859
-20.017,28.618
-20.007,-63.527
-19.972,23.431
-19.852,-43.95
-19.796,34.907
-19.777,-174.341
-19.765,-47.965
-19.758,63.362
-19.661,-43.896
-19.634,-43.969
-19.563,45.451
-19.543,-65.724
-19.471,-42.488
-19.437,29.862
-19.253,146.765
-19.151,33.429
-19.08,-169.926
-19.029,29.722
-19.012,-57.673
-19.007,-65.289
-18.998,32.627
-18.977,32.451
-18.975,-57.821
-18.883,-48.226
-18.825,-159.774
-18.797,47.479
-18.63,27.021
-18.585,-173.963
-18.466,-136.439
-18.444,-49.213
-18.348,-70.339
-18.328,-59.766
-18.109,49.392
-18.096,25.839
-18.075,-140.946
-18.053,-70.276
-18.043,178.559
-17.963,-67.076
-17.932,31.093
-17.856,36.869
-17.833,25.162
-17.822,25.822
-17.754,177.443
-17.751,30.924
-17.699,168.32
-17.695,-71.344
-17.652,-39.253
-17.645,-63.135
-17.594,-69.434
-17.49,-149.762
-17.432,32.184
-17.421,-66.177
-17.353,-145.51
-17.179,-70.931
-17.094,49.816
-17.045,15.687
-16.99,-65.141
-16.886,145.755
-16.755,14.965
-16.742,44.481
-16.723,-151.466
-16.707,-43.819
-16.687,-151.022
-16.631,-49.222
-16.585,-143.657
-16.52,28.885
-16.513,-68.192
-16.467,179.34
-16.444,-151.751
-16.426,-152.244
-16.384,-60.963
-16.341,-71.583
-16.339,-58.402
-16.164,49.774
-16.143,-62.026
-16.105,33.64
-16.054,-145.657
-15.862,-47.913
-15.861,-52.389
-15.82,-140.887
-15.778,128.707
-15.734,32.757
-15.719,-63.092
-15.679,34.974
-15.667,46.352
-15.663,-146.885
-15.653,-56.117
-15.602,32.773
-15.501,167.222
-15.467,-70.158
-15.437,49.688
-15.357,-75.136
-15.331,28.453
-15.261,12.147
-15.254,23.162
-15.248,-146.616
-15.119,-148.231
-15.106,39.282
-15.033,40.672
-14.999,50.32
-14.997,22.648
-14.966,-65.634
-14.954,-147.661
-14.899,47.994
-14.868,-148.717
-14.862,-40.863
-14.857,-66.737
-14.854,-74.961
-14.82,36.532
-14.819,-64.918
-14.816,-39.033
-14.809,-138.813
-14.739,-68.411
-14.712,-145.253
-14.704,34.352
-14.658,17.72
-14.652,49.621
-14.629,47.764
-14.488,40.712
-14.456,-145.024
-14.437,-146.07
-14.428,-67.501
-14.331,-170.71
-14.306,-67.354
-14.279,50.175
-14.177,-141.267
-13.83,-172.008
-13.762,-65.435
-13.745,-76.22
-13.706,-73.35
-13.539,23.11
-13.536,-71.939
-13.485,48.633
-13.376,50.003
-13.312,48.314
-13.274,35.266
-13.264,-64.605
-13.262,-43.408
-13.259,31.936
-13.254,-64.063
-13.238,-176.199
-13.225,37.552
-13.188,48.988
-13.155,-74.204
-13.053,-64.662
-13.014,33.468
-12.998,28.665
-12.987,40.522
-12.911,-38.331
-12.9,28.15
-12.809,15.76
-12.805,45.281
-12.694,-60.098
-12.679,141.925
-12.614,-69.229
-12.609,13.404
-12.573,27.894
-12.565,28.299
-12.404,16.947
-12.371,13.536
-12.349,49.292
-12.298,43.766
-12.161,-76.999
-12.132,44.43
-12.022,-77.114
-11.929,-77.061
-11.894,22.916
-11.783,-75.473
-11.768,19.898
-11.711,43.244
-11.673,39.563
-11.591,27.531
-11.534,43.272
-11.445,34.012
-11.411,-69.489
-11.362,40.355
-11.138,28.875
-11.129,-75.35
-11.04,-68.783
-11.01,-66.073
-10.984,-37.07
-10.951,142.459
-10.822,-65.346
-10.786,-65.285
-10.766,25.506
-10.729,-73.766
-10.722,13.765
-10.719,-48.4
-10.451,105.69
-10.339,40.182
-10.171,123.671
-10.109,51.176
-9.953,33.893
-9.878,-76.204
-9.869,-67.894
-9.866,-56.106
-9.769,-139.011
-9.768,-70.706
-9.689,20.432
-9.67,120.304
-9.525,16.312
-9.51,-35.793
-9.469,25.759
-9.443,147.22
-9.409,119.246
-9.401,-38.251
-9.364,-40.564
-9.347,-77.598
-9.334,-54.965
-9.303,125.287
-9.29,-76.006
-9.151,-78.524
-8.858,13.231
-8.849,121.662
-8.796,-140.229
-8.748,115.167
-8.709,-63.902
-8.642,25.253
-8.641,122.237
-8.596,120.478
-8.561,116.094
-8.539,118.687
-8.52,140.418
-8.517,179.217
-8.489,117.412
-8.486,119.889
-8.485,126.399
-8.378,-74.574
-8.374,18.924
-8.348,-49.301
-8.155,-70.783
-8.126,-34.923
-8.085,-79.109
-7.969,-14.394
-7.926,112.714
-7.788,110.432
-7.754,15.287
-7.669,35.752
-7.645,109.034
-7.616,111.434
-7.603,15.028
-7.6,-72.769
-7.516,110.757
-7.38,112.787
-7.357,20.804
-7.346,108.246
-7.32,-47.459
-7.313,72.411
-7.27,-35.896
-7.169,-76.728
-7.164,56.264
-7.147,14.248
-7.136,-78.49
-7.005,52.726
-6.973,110.375
-6.901,107.576
-6.878,39.203
-6.787,-79.828
-6.756,108.539
-6.717,38.154
-6.57,146.726
-6.509,-76.373
-6.337,106.764
-6.293,106.57
-6.27,14.247
-6.266,106.891
-6.233,-57.777
-6.222,39.225
-6.202,-77.856
-6.17,35.752
-6.141,12.372
-6.126,106.656
-6.121,23.569
-6.082,145.392
-6.019,-76.988
-5.931,12.352
-5.918,12.447
-5.911,-35.248
-5.9,22.469
-5.894,-76.118
-5.876,29.25
-5.826,144.296
-5.811,-61.279
-5.799,13.441
-5.696,53.654
-5.661,132.731
-5.597,12.188
-5.531,-47.46
-5.368,-49.138
-5.257,39.811
-5.242,105.179
-5.207,145.789
-5.206,-80.616
-5.202,-37.364
-5.092,39.071
-5.062,119.554
-5.06,-42.823
-5.036,18.786
-4.813,11.886
-4.674,55.522
-4.607,-77.941
-4.576,-81.254
-4.55,-81.224
-4.528,136.887
-4.386,15.444
-4.38,-79.941
-4.325,15.328
-4.319,55.691
-4.317,122.467
-4.256,-69.936
-4.252,15.253
-4.242,-56.001
-4.208,12.661
-4.193,-69.943
-4.096,138.952
-4.082,122.417
-4.035,39.594
-3.917,-70.508
-3.864,102.341
-3.855,-32.423
-3.785,-49.719
-3.785,-73.309
-3.776,-38.532
-3.709,128.09
-3.644,133.695
-3.584,143.669
-3.552,-80.381
-3.514,33.619
-3.483,12.617
-3.442,114.761
-3.435,-79.978
-3.429,37.074
-3.423,-78.573
-3.413,115.996
-3.383,-64.724
-3.376,35.818
-3.368,36.633
-3.368,135.496
-3.363,37.323
-3.324,29.318
-3.311,17.382
-3.286,103.879
-3.269,-79.962
-3.254,-52.254
-3.229,40.102
-3.146,-59.986
-3.127,-58.481
-3.045,119.822
-3.039,-60.05
-2.919,25.915
-2.898,104.701
-2.894,-41.732
-2.889,10.919
-2.889,-78.984
-2.851,-79.804
-2.795,-76.466
-2.767,0.0
-2.746,107.755
-2.705,111.673
-2.589,-44.236
-2.577,140.516
-2.558,120.324
-2.542,101.088
-2.529,121.357
-2.501,112.977
-2.462,28.908
-2.444,32.932
-2.309,28.809
-2.299,-78.121
-2.261,-79.689
-2.252,40.913
-2.225,113.943
-2.205,-80.989
-2.163,106.139
-2.158,-79.884
-2.067,-76.975
-1.969,30.139
-1.816,109.963
-1.74,-79.622
-1.706,-79.379
-1.704,-79.552
-1.677,29.259
-1.671,29.238
-1.656,13.438
-1.654,-78.656
-1.638,103.644
-1.575,9.263
-1.537,13.269
-1.501,-79.481
-1.489,-56.397
-1.417,120.657
-1.414,-48.461
-1.379,-48.476
-1.322,36.815
-1.277,36.862
-1.268,116.894
-1.224,174.776
-1.212,-78.574
-1.19,136.108
-1.041,-80.472
-1.039,122.772
-0.987,-77.819
-0.946,-80.678
-0.926,131.12
-0.918,119.909
-0.91,-89.616
-0.907,-78.616
-0.89,-52.602
-0.88,134.05
-0.876,100.352
-0.826,12.747
-0.788,36.433
-0.712,8.754
-0.704,10.246
-0.665,13.673
-0.531,15.95
-0.484,117.157
-0.479,104.579
-0.463,39.648
-0.463,-76.986
-0.454,-90.266
-0.377,42.459
-0.369,36.98
-0.353,102.335
-0.349,111.748
-0.248,-79.214
-0.151,109.404
-0.148,-66.986
-0.141,-78.488
-0.123,-76.337
-0.093,117.439
-0.086,34.729
-0.061,37.039
-0.021,15.575
0.022,18.289
0.042,32.443
0.051,-51.072
0.064,111.475
0.073,-80.052
0.092,-76.869
0.23,38.17
0.271,34.787
0.338,-78.136
0.339,37.591
0.378,6.712
0.404,35.238
0.458,9.412
0.461,101.444
0.505,-76.501
0.518,25.155
0.579,12.891
0.607,-69.186
0.637,122.852
0.776,11.553
0.809,-77.708
0.832,127.381
0.836,112.936
0.862,-77.672
0.922,104.532
0.972,34.958
1.121,104.119
1.166,97.703
1.254,-70.234
1.356,103.987
1.36,103.909
1.381,173.147
1.387,103.709
1.396,-77.291
1.399,99.432
1.417,103.867
1.424,103.811
1.485,110.346
1.541,11.581
1.549,124.926
1.555,98.89
1.566,30.221
1.589,18.047
1.59,-75.564
1.609,101.433
1.616,16.038
1.641,103.669
1.663,7.412
1.728,33.623
1.733,40.091
1.814,-78.749
1.858,-76.086
1.905,9.806
1.986,-157.35
2.014,45.305
2.041,103.307
2.076,11.493
2.077,-50.862
2.152,-74.766
2.154,117.432
2.171,21.497
2.223,-55.946
2.263,102.251
2.264,111.983
2.345,37.999
2.454,-76.61
2.57,-77.898
2.579,-72.639
2.746,101.71
2.763,36.718
2.806,32.272
2.818,24.794
2.818,104.16
2.827,27.588
2.846,-60.69
2.95,-75.294
3.099,43.624
3.112,101.703
3.122,35.609
3.172,113.044
3.235,19.771
3.326,117.566
3.373,-59.789
3.47,39.101
3.543,-76.381
3.558,98.672
3.683,125.528
3.755,8.709
3.775,103.209
3.819,-76.99
3.835,11.524
3.855,-51.797
3.897,-51.804
3.909,108.388
3.934,41.844
4.006,9.719
4.052,-67.701
4.088,-76.235
4.089,9.36
4.158,21.651
4.168,-73.614
4.178,114.331
4.192,73.529
4.204,34.348
4.221,15.786
4.253,20.975
4.276,-74.797
4.313,118.122
4.325,113.988
4.398,18.519
4.421,-75.133
4.454,-75.765
4.473,14.364
4.537,103.426
4.568,101.092
4.701,-74.147
4.747,-6.661
4.758,-75.956
4.784,22.781
4.812,-74.065
4.813,-75.739
4.82,-52.36
4.872,31.601
4.893,-1.775
4.946,114.928
4.976,8.347
5.015,6.949
5.03,-75.465
5.032,118.324
5.069,97.259
5.072,-76.676
5.213,-74.884
5.227,96.95
5.26,-3.926
5.297,100.277
5.301,115.25
5.319,-72.384
5.357,162.958
5.382,103.103
5.43,-71.658
5.453,-55.188
5.466,100.391
5.523,95.42
5.537,10.354
5.603,-0.168
5.62,-67.606
5.637,10.751
5.691,-76.641
5.811,-55.191
5.847,20.649
5.865,-60.614
5.874,95.339
5.937,116.051
5.958,15.637
5.966,-58.27
6.039,10.123
6.058,125.096
6.106,125.236
6.164,-75.423
6.166,1.254
6.166,102.294
6.184,-67.493
6.194,100.403
6.203,-77.394
6.22,-75.591
6.232,-62.854
6.234,-10.362
6.254,81.235
6.289,-10.759
6.317,5.599
6.33,99.729
6.357,2.384
6.451,-71.76
6.474,7.562
6.52,101.743
6.527,101.242
6.528,21.989
6.577,3.321
6.715,-61.639
6.785,101.153
6.792,-6.473
6.822,79.886
6.903,-5.366
6.922,122.059
6.933,100.393
6.958,-71.855
6.985,158.209
7.01,-74.715
7.024,-73.807
7.06,-69.497
7.065,171.272
7.069,-70.737
7.126,-73.185
7.165,124.21
7.181,79.884
7.186,100.608
7.211,-70.756
7.247,5.301
7.249,-61.529
7.272,-7.587
7.337,81.626
7.357,13.559
7.362,-2.329
7.362,3.978
7.367,134.544
7.462,151.843
7.509,99.616
7.517,-78.157
7.565,-72.035
7.576,-70.174
7.617,124.059
7.626,-66.165
7.666,36.816
7.704,8.614
7.706,81.678
7.726,27.979
7.739,-5.074
7.801,-72.203
7.803,-71.166
7.806,-8.702
7.812,-76.716
7.828,123.46
7.852,-72.435
7.883,-67.444
7.928,-72.511
8.074,-76.741
8.086,-80.945
8.099,98.986
8.113,98.317
8.122,-63.537
8.128,34.563
8.239,-72.271
8.288,-62.76
8.301,80.428
8.315,-73.358
8.391,-82.435
8.394,-13.128
8.407,-78.142
8.414,124.611
8.427,20.635
8.44,4.494
8.471,99.956
8.481,-9.526
8.482,76.918
8.539,81.181
8.582,-71.161
8.601,-82.97
8.616,-13.195
8.619,-70.221
8.62,16.068
8.624,-71.673
8.652,-83.065
8.654,-83.182
8.716,39.008
8.72,167.731
8.824,-75.826
8.826,-82.959
8.914,-79.599
8.916,-83.507
8.924,-67.417
8.945,-64.151
8.951,-83.468
8.973,-79.556
8.974,-71.943
8.977,38.8
9.004,38.726
9.007,7.263
9.027,-69.755
9.045,-73.975
9.071,-79.383
9.089,-62.094
9.151,18.379
9.153,92.819
9.167,-83.332
9.222,-65.993
9.26,12.43
9.283,-74.839
9.332,-75.286
9.334,123.302
9.336,13.37
9.341,-82.251
9.341,-70.584
9.357,2.609
9.372,-66.923
9.379,14.926
9.387,-5.556
9.397,167.471
9.429,-64.471
9.443,-84.13
9.459,-82.517
9.499,138.082
9.518,44.089
9.548,100.062
9.553,-69.238
9.559,31.652
9.563,-0.863
9.625,41.854
9.64,8.869
9.649,-68.575
9.652,6.462
9.732,-82.983
9.742,118.759
9.749,-63.152
9.758,125.481
9.767,1.091
9.778,98.585
9.792,80.07
9.834,78.093
9.907,-67.379
9.957,-84.142
9.958,-83.022
9.976,-85.653
9.994,-84.209
10.036,-10.77
10.043,-69.358
10.049,98.538
10.082,-2.507
10.107,-64.689
10.158,-67.927
10.176,-70.065
10.183,-67.557
10.202,-83.472
10.217,-83.795
10.236,22.717
10.25,-67.649
10.279,-68.755
10.286,-66.816
10.288,-83.714
10.308,123.979
10.351,-13.569
10.356,-85.853
10.389,44.941
10.435,-73.249
10.442,-75.513
10.45,-64.13
10.451,14.257
10.462,-66.093
10.48,-68.073
10.558,-71.728
10.574,-62.313
10.593,-85.544
10.595,-61.337
10.603,-66.991
10.643,122.929
10.66,-63.262
10.696,7.32
10.713,122.545
10.72,79.104
10.765,78.709
10.766,121.932
10.769,-83.586
10.794,-63.981
10.82,106.662
10.823,72.176
10.889,-74.781
10.912,-63.966
11.031,77.044
11.035,-84.706
11.036,125.743
11.056,124.566
11.119,-74.231
11.13,7.686
11.136,75.955
11.149,-60.832
11.16,-4.331
11.227,125.028
11.232,-72.49
11.288,-15.181
11.326,-12.287
11.341,162.328
11.415,-69.681
11.526,-72.926
11.546,104.844
11.598,122.753
11.608,37.321
11.646,92.733
11.681,122.378
11.781,-70.152
11.782,78.065
11.786,34.336
11.809,-66.179
11.855,13.081
11.895,-15.654
11.975,38.98
11.989,-83.774
12.004,-61.786
12.047,8.524
12.054,24.955
12.072,124.545
12.131,-68.268
12.134,15.034
12.141,-86.168
12.172,6.696
12.189,-86.354
12.189,-68.96
12.218,109.2
12.221,-71.985
12.255,104.564
12.353,-1.512
12.361,121.046
12.41,-16.746
12.428,-86.902
12.443,98.621
12.501,-70.015
12.502,124.636
12.518,37.432
12.533,-7.95
12.556,-16.282
12.572,-12.22
12.583,-81.711
12.634,99.951
12.68,101.005
12.699,-61.342
12.88,-14.955
12.887,-61.18
12.907,80.121
12.916,5.207
12.95,77.668
12.96,74.893
12.988,-61.262
12.994,80.18
13.074,-59.492
13.096,103.224
13.144,-61.211
13.153,30.232
13.208,120.605
13.338,-16.652
13.357,-81.358
13.361,121.825
13.373,12.627
13.411,103.813
13.441,-89.056
13.467,39.533
13.481,2.184
13.484,144.797
13.5,144.833
13.502,7.127
13.531,106.014
13.578,124.206
13.584,144.93
13.585,123.271
13.615,25.325
13.632,79.543
13.7,-89.12
13.733,-60.953
13.737,-13.653
13.769,102.315
13.779,8.984
13.847,20.844
13.912,100.607
13.936,-90.836
13.955,121.125
14.02,-60.993
14.047,-83.387
14.061,-87.217
14.098,98.202
14.102,99.917
14.129,122.98
14.141,93.368
14.147,-16.051
14.174,145.243
14.293,122.646
14.431,-11.439
14.509,121.019
14.51,78.773
14.513,-4.079
14.521,-91.697
14.583,-90.528
14.591,-61.003
14.739,-17.49
14.794,-92.37
14.847,-12.468
14.865,-91.502
14.869,103.489
14.874,100.663
14.876,5.265
14.924,-23.493
14.934,102.079
14.986,120.493
14.998,145.619
14.999,8.767
15.119,145.729
15.132,105.781
15.156,-23.214
15.179,-12.207
15.239,-9.576
15.261,-83.781
15.277,100.296
15.326,119.969
15.337,-61.392
